objective_loopless_fba,vars_loopless_fba,time_loopless_fba,termination_loopless_fba
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-5.279638365913137e-14,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,2.951789544720261e-14,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-2.1365539831083546e-14,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-5.279638365913137e-14,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,5.279638365913137e-14,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-5.279638365913137e-14,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-7.437391479355236e-16,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-7.437391479355236e-16,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,4.273107966216709e-14,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-5.279638365913137e-14,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,1.0065303996964275e-14,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,1.1554150088969544e-13,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,0.0,3600.002137,TIME_LIMIT
0.0,-0.0,3600.002137,TIME_LIMIT
