objective_value,dual_bound,solution,time,termination,time_limit,thermo_feasible,iter
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,999999.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-999999.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-999999.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,999999.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-3.825,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-1.275,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,1.275,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,3.825,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-1.275,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-1.275,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,1.275,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,3.825,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-1.275,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-1.275,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,1.275,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,-0.0,2.057126998901367,OPTIMAL,2,false,8
8.000026597499991e6,8.000026597499991e6,0.0,2.057126998901367,OPTIMAL,2,false,8
