objective_value,dual_bound,solution,time,termination,nodes,num_blocked_cycles
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,11.759999999999998,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,3.9200000000000013,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,-3.920000000000002,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,3.9200000000000026,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,3.9200000000000026,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,-3.9200000000000026,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,3.9200000000000026,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,3.9200000000000013,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
0.0,0.8769972144197631,0.0,1800.001278,TIME_LIMIT,42852,10
